Product,,,,,,,,,,,,,,,,,,,Gender,Time
candy bars,,,,,,,,,,,,,,,,,,,1,2018-08-05 22:22
brownies,,,,,,,,,,,,,,,,,,,0,2018-12-16 15:54
burgers,almonds,chicken,light mayo,green tea,,,,,,,,,,,,,,,1,2018-07-15 21:30
red wine,spaghetti,cooking oil,chicken,extra dark chocolate,whole weat flour,frozen smoothie,strawberries,energy drink,,,,,,,,,,,0,2018-06-03 16:48
cookies,,,,,,,,,,,,,,,,,,,1,2018-05-13 14:15
spaghetti,strong cheese,,,,,,,,,,,,,,,,,,0,2018-10-28 15:34
chocolate,mineral water,salmon,whole wheat rice,chicken,clothes accessories,,,,,,,,,,,,,,1,2018-08-16 23:17
muffins,strawberries,honey,,,,,,,,,,,,,,,,,0,2018-12-06 0:27
shrimp,tomatoes,spaghetti,mineral water,chocolate,milk,bug spray,,,,,,,,,,,,,1,2018-12-27 22:09
vegetables mix,cake,rice,,,,,,,,,,,,,,,,,0,2018-07-05 23:52
fresh tuna,ham,chocolate,frozen vegetables,whole wheat pasta,black tea,strong cheese,cottage cheese,zucchini,,,,,,,,,,,1,2018-07-26 23:24
red wine,french wine,rice,green beans,,,,,,,,,,,,,,,,0,2018-05-31 22:08
french fries,champagne,sandwich,strawberries,yogurt cake,green tea,,,,,,,,,,,,,,1,2018-10-11 22:30
turkey,ground beef,,,,,,,,,,,,,,,,,,0,2018-04-03 22:39
cookies,,,,,,,,,,,,,,,,,,,1,2018-04-10 21:55
vegetables mix,french fries,green tea,,,,,,,,,,,,,,,,,0,2018-04-24 17:29
mineral water,,,,,,,,,,,,,,,,,,,1,2018-08-14 22:13
champagne,,,,,,,,,,,,,,,,,,,0,2018-12-18 23:07
cookies,,,,,,,,,,,,,,,,,,,1,2018-05-08 21:42
ground beef,,,,,,,,,,,,,,,,,,,0,2018-04-18 20:23
burgers,pepper,,,,,,,,,,,,,,,,,,1,2018-09-05 23:04
cookies,babies food,,,,,,,,,,,,,,,,,,0,2018-12-07 16:58
frozen vegetables,pepper,cider,green tea,cookies,shallot,mushroom cream sauce,shampoo,low fat yogurt,,,,,,,,,,,1,2018-11-01 18:32
cake,french fries,,,,,,,,,,,,,,,,,,1,2018-01-16 22:36
burgers,fresh tuna,avocado,,,,,,,,,,,,,,,,,0,2018-04-09 16:24
cookies,,,,,,,,,,,,,,,,,,,1,2018-07-02 11:50
french fries,,,,,,,,,,,,,,,,,,,0,2018-04-14 21:20
cookies,low fat yogurt,,,,,,,,,,,,,,,,,,1,2018-05-06 19:18
cereals,brownies,,,,,,,,,,,,,,,,,,0,2018-12-04 0:18
burgers,ham,grated cheese,ground beef,spaghetti,almonds,cooking oil,cereals,green tea,shampoo,,,,,,,,,,1,2018-04-11 15:47
chocolate,french fries,,,,,,,,,,,,,,,,,,0,2018-04-11 18:44
french fries,pancakes,,,,,,,,,,,,,,,,,,1,2018-07-11 0:23
eggs,,,,,,,,,,,,,,,,,,,0,2018-11-23 0:55
grated cheese,,,,,,,,,,,,,,,,,,,1,2018-07-11 0:03
vegetables mix,,,,,,,,,,,,,,,,,,,0,2018-12-14 17:34
french fries,,,,,,,,,,,,,,,,,,,1,2018-01-04 22:21
cake,french fries,,,,,,,,,,,,,,,,,,0,2018-07-13 2:14
green tea,,,,,,,,,,,,,,,,,,,1,2018-06-15 13:58
whole wheat rice,chocolate,,,,,,,,,,,,,,,,,,1,2018-05-25 18:26
milk,,,,,,,,,,,,,,,,,,,0,2018-11-30 19:24
escalope,,,,,,,,,,,,,,,,,,,1,2018-09-14 21:03
tomatoes,mineral water,eggs,carrots,brownies,,,,,,,,,,,,,,,0,2018-12-31 23:45
red wine,spaghetti,salmon,vegetables mix,cereals,frozen smoothie,,,,,,,,,,,,,,1,2018-05-05 18:50
cottage cheese,mint,,,,,,,,,,,,,,,,,,0,2018-05-19 17:51
fresh tuna,olive oil,energy bar,pancakes,frozen smoothie,,,,,,,,,,,,,,,1,2018-05-19 19:26
chocolate,fresh bread,honey,,,,,,,,,,,,,,,,,0,2018-05-19 19:31
mineral water,melons,green tea,,,,,,,,,,,,,,,,,1,2018-09-15 17:09
avocado,,,,,,,,,,,,,,,,,,,0,2018-12-30 22:52
candy bars,,,,,,,,,,,,,,,,,,,1,2018-12-30 23:02
eggs,whole wheat rice,,,,,,,,,,,,,,,,,,0,2018-11-11 1:41
whole wheat rice,chocolate,french fries,frozen smoothie,escalope,low fat yogurt,candy bars,,,,,,,,,,,,,1,2018-11-15 20:49
herb & pepper,ground beef,spaghetti,cooking oil,hot dogs,brownies,yogurt cake,cauliflower,low fat yogurt,,,,,,,,,,,0,2018-02-05 21:03
avocado,black tea,eggs,,,,,,,,,,,,,,,,,1,2018-05-15 3:49
champagne,,,,,,,,,,,,,,,,,,,0,2018-05-29 13:34
chicken,,,,,,,,,,,,,,,,,,,1,2018-06-06 17:02
burgers,eggs,french fries,pancakes,,,,,,,,,,,,,,,,0,2018-04-13 23:12
mineral water,eggplant,low fat yogurt,,,,,,,,,,,,,,,,,1,2018-08-10 21:53
burgers,pickles,energy bar,pancakes,cake,hot dogs,,,,,,,,,,,,,,0,2018-05-11 17:03
cookies,,,,,,,,,,,,,,,,,,,1,2018-11-16 17:28
shrimp,frozen vegetables,vegetables mix,green grapes,eggs,champagne,,,,,,,,,,,,,,0,2018-10-12 0:35
burgers,escalope,pasta,mushroom cream sauce,,,,,,,,,,,,,,,,1,2018-04-07 18:05
mineral water,low fat yogurt,,,,,,,,,,,,,,,,,,0,2018-04-14 14:12
tomatoes,mineral water,cake,brownies,body spray,energy drink,green tea,,,,,,,,,,,,,1,2018-04-21 20:15
turkey,escalope,,,,,,,,,,,,,,,,,,0,2018-12-08 1:12
shrimp,mineral water,,,,,,,,,,,,,,,,,,1,2018-12-08 19:40
champagne,,,,,,,,,,,,,,,,,,,0,2018-12-08 21:44
turkey,herb & pepper,whole wheat rice,cooking oil,french fries,light mayo,,,,,,,,,,,,,,1,2018-12-29 21:32
pancakes,fresh bread,,,,,,,,,,,,,,,,,,0,2018-01-26 22:16
fresh tuna,frozen vegetables,tomatoes,parmesan cheese,whole wheat pasta,spaghetti,soup,avocado,milk,eggs,cooking oil,honey,yogurt cake,protein bar,fresh bread,magazines,,,,1,2018-01-26 23:08
turkey,whole wheat rice,escalope,,,,,,,,,,,,,,,,,0,2018-07-28 0:07
whole wheat rice,,,,,,,,,,,,,,,,,,,0,2018-05-05 15:20
eggs,honey,brownies,,,,,,,,,,,,,,,,,1,2018-04-22 16:25
tomatoes,soda,hot dogs,body spray,energy drink,,,,,,,,,,,,,,,0,2018-04-22 18:10
burgers,ground beef,mineral water,eggs,whole wheat rice,cooking oil,french fries,cottage cheese,body spray,,,,,,,,,,,1,2018-08-12 18:48
ground beef,mineral water,eggs,,,,,,,,,,,,,,,,,0,2018-12-30 20:03
grated cheese,whole wheat rice,bug spray,pasta,green tea,,,,,,,,,,,,,,,1,2018-07-29 19:00
mineral water,milk,eggs,brownies,energy drink,,,,,,,,,,,,,,,0,2018-05-13 18:13
energy bar,,,,,,,,,,,,,,,,,,,1,2018-05-13 18:49
frozen vegetables,pancakes,low fat yogurt,,,,,,,,,,,,,,,,,0,2018-12-27 23:18
yogurt cake,honey,,,,,,,,,,,,,,,,,,1,2018-02-07 1:39
cake,,,,,,,,,,,,,,,,,,,0,2018-02-14 1:35
cereals,,,,,,,,,,,,,,,,,,,1,2018-05-17 22:31
escalope,pasta,mushroom cream sauce,,,,,,,,,,,,,,,,,0,2018-05-17 23:16
olive oil,light mayo,,,,,,,,,,,,,,,,,,1,2018-05-24 1:39
cottage cheese,,,,,,,,,,,,,,,,,,,0,2018-04-17 13:20
herb & pepper,ground beef,champagne,green tea,,,,,,,,,,,,,,,,1,2018-01-08 13:55
hot dogs,,,,,,,,,,,,,,,,,,,0,2018-01-15 1:08
spaghetti,french fries,energy drink,,,,,,,,,,,,,,,,,1,2018-01-15 23:54
ham,shrimp,ground beef,mineral water,avocado,milk,brownies,protein bar,,,,,,,,,,,,0,2018-02-13 15:53
mineral water,almonds,cottage cheese,light mayo,,,,,,,,,,,,,,,,1,2018-05-30 0:40
protein bar,,,,,,,,,,,,,,,,,,,0,2018-04-20 17:42
red wine,candy bars,,,,,,,,,,,,,,,,,,1,2018-08-10 23:46
mineral water,avocado,milk,almonds,eggs,french fries,melons,,,,,,,,,,,,,0,2018-08-10 23:57
herb & pepper,,,,,,,,,,,,,,,,,,,1,2018-12-07 18:11
vegetables mix,escalope,,,,,,,,,,,,,,,,,,0,2018-12-21 18:08
tomatoes,milk,,,,,,,,,,,,,,,,,,1,2018-07-13 18:17
milk,salmon,,,,,,,,,,,,,,,,,,0,2018-06-01 17:41
eggs,,,,,,,,,,,,,,,,,,,1,2018-06-01 18:08
mineral water,vegetables mix,rice,light mayo,,,,,,,,,,,,,,,,0,2018-06-01 18:24
vegetables mix,,,,,,,,,,,,,,,,,,,1,2018-06-08 1:13
muffins,cookies,green tea,,,,,,,,,,,,,,,,,0,2018-06-08 14:31
grated cheese,spinach,eggs,cooking oil,green tea,salad,,,,,,,,,,,,,,1,2018-06-08 15:25
strawberries,,,,,,,,,,,,,,,,,,,0,2018-05-11 19:12
mineral water,cake,chicken,french fries,tomato juice,,,,,,,,,,,,,,,1,2018-05-25 11:18
mineral water,cereals,,,,,,,,,,,,,,,,,,0,2018-05-25 17:05
chocolate,french fries,,,,,,,,,,,,,,,,,,1,2018-11-16 1:36
burgers,mineral water,eggs,,,,,,,,,,,,,,,,,0,2018-11-16 17:52
mineral water,fresh bread,,,,,,,,,,,,,,,,,,1,2018-11-16 19:29
mineral water,,,,,,,,,,,,,,,,,,,0,2018-11-23 1:50
mineral water,energy drink,,,,,,,,,,,,,,,,,,1,2018-10-12 17:57
grated cheese,frozen vegetables,honey,french fries,escalope,,,,,,,,,,,,,,,0,2018-10-12 18:37
soup,,,,,,,,,,,,,,,,,,,1,2018-10-19 19:32
avocado,spinach,yogurt cake,,,,,,,,,,,,,,,,,0,2018-04-23 22:42
brownies,,,,,,,,,,,,,,,,,,,1,2018-08-13 21:05
pepper,spaghetti,cider,champagne,,,,,,,,,,,,,,,,0,2018-08-13 21:25
champagne,cookies,,,,,,,,,,,,,,,,,,1,2018-08-20 14:26
green tea,,,,,,,,,,,,,,,,,,,0,2018-12-17 20:37
champagne,,,,,,,,,,,,,,,,,,,1,2018-12-17 20:53
turkey,soup,gums,,,,,,,,,,,,,,,,,0,2018-12-31 1:28
honey,cookies,,,,,,,,,,,,,,,,,,1,2018-07-02 11:00
grated cheese,herb & pepper,spaghetti,soup,olive oil,strong cheese,shampoo,green tea,,,,,,,,,,,,0,2018-07-30 0:52
spaghetti,mineral water,,,,,,,,,,,,,,,,,,1,2018-06-04 21:48
grated cheese,,,,,,,,,,,,,,,,,,,0,2018-06-04 22:22
whole wheat pasta,bug spray,cereals,french fries,escalope,salad,,,,,,,,,,,,,,1,2018-06-11 10:50
turkey,ground beef,escalope,green tea,,,,,,,,,,,,,,,,0,2018-06-25 10:59
ground beef,mineral water,french wine,light mayo,honey,,,,,,,,,,,,,,,1,2018-05-07 20:29
pickles,tomatoes,spinach,french fries,,,,,,,,,,,,,,,,0,2018-11-05 17:47
chocolate,champagne,escalope,,,,,,,,,,,,,,,,,1,2018-11-12 23:25
french fries,green tea,,,,,,,,,,,,,,,,,,0,2018-11-26 23:00
red wine,mineral water,green beans,french fries,,,,,,,,,,,,,,,,1,2018-10-22 10:49
ground beef,pepper,spaghetti,mineral water,soup,milk,nonfat milk,brownies,,,,,,,,,,,,0,2018-10-22 10:52
ground beef,pepper,spaghetti,soup,olive oil,carrots,,,,,,,,,,,,,,1,2018-09-10 0:12
french fries,,,,,,,,,,,,,,,,,,,0,2018-08-11 0:58
cookies,,,,,,,,,,,,,,,,,,,1,2018-08-11 1:03
nonfat milk,,,,,,,,,,,,,,,,,,,0,2018-08-11 19:52
energy bar,,,,,,,,,,,,,,,,,,,1,2018-08-18 1:13
tomatoes,,,,,,,,,,,,,,,,,,,0,2018-12-01 17:50
mint,,,,,,,,,,,,,,,,,,,1,2018-12-08 21:30
grated cheese,mineral water,,,,,,,,,,,,,,,,,,0,2018-12-22 22:50
frozen smoothie,,,,,,,,,,,,,,,,,,,1,2018-01-12 14:36
frozen smoothie,,,,,,,,,,,,,,,,,,,0,2018-07-14 0:11
frozen smoothie,hot dogs,,,,,,,,,,,,,,,,,,1,2018-07-14 0:21
frozen vegetables,,,,,,,,,,,,,,,,,,,0,2018-07-14 1:17
milk,champagne,,,,,,,,,,,,,,,,,,1,2018-06-02 22:15
cookies,,,,,,,,,,,,,,,,,,,0,2018-06-30 23:40
cookies,,,,,,,,,,,,,,,,,,,1,2018-05-26 2:10
chicken,eggs,light mayo,green tea,,,,,,,,,,,,,,,,0,2018-11-17 1:34
chocolate,,,,,,,,,,,,,,,,,,,1,2018-11-17 1:46
french fries,escalope,pasta,mushroom cream sauce,,,,,,,,,,,,,,,,0,2018-10-27 22:40
low fat yogurt,,,,,,,,,,,,,,,,,,,1,2018-09-15 18:14
mineral water,energy bar,,,,,,,,,,,,,,,,,,0,2018-12-02 1:44
mint,,,,,,,,,,,,,,,,,,,1,2018-12-16 14:03
milk,french wine,chicken,escalope,,,,,,,,,,,,,,,,0,2018-12-16 14:33
blueberries,champagne,,,,,,,,,,,,,,,,,,1,2018-01-13 17:37
black tea,,,,,,,,,,,,,,,,,,,0,2018-07-01 0:10
vegetables mix,,,,,,,,,,,,,,,,,,,1,2018-07-08 21:43
muffins,,,,,,,,,,,,,,,,,,,0,2018-07-08 21:54
turkey,grated cheese,frozen vegetables,mineral water,olive oil,salmon,nonfat milk,cooking oil,low fat yogurt,,,,,,,,,,,1,2018-07-29 3:42
french fries,,,,,,,,,,,,,,,,,,,0,2018-07-29 18:15
meatballs,cake,,,,,,,,,,,,,,,,,,1,2018-06-03 13:50
spinach,eggs,oil,chocolate,cookies,tomato juice,fresh bread,,,,,,,,,,,,,0,2018-06-03 23:54
spaghetti,cooking oil,green tea,cookies,zucchini,,,,,,,,,,,,,,,1,2018-11-11 17:49
turkey,grated cheese,mineral water,cake,french fries,,,,,,,,,,,,,,,0,2018-10-28 20:03
champagne,hot dogs,,,,,,,,,,,,,,,,,,1,2018-12-13 15:45
burgers,butter,,,,,,,,,,,,,,,,,,0,2018-12-13 16:07
chocolate,milk,eggs,protein bar,green tea,,,,,,,,,,,,,,,1,2018-12-27 16:45
chocolate,,,,,,,,,,,,,,,,,,,0,2018-06-07 1:05
cauliflower,,,,,,,,,,,,,,,,,,,1,2018-06-21 11:09
spaghetti,mineral water,chocolate,french fries,frozen smoothie,hot dogs,shampoo,low fat yogurt,,,,,,,,,,,,0,2018-06-21 11:10
chocolate,muffins,cooking oil,french fries,,,,,,,,,,,,,,,,1,2018-05-31 20:32
burgers,mineral water,pancakes,eggs,frozen smoothie,,,,,,,,,,,,,,,0,2018-11-01 15:15
turkey,grated cheese,tomatoes,ground beef,spaghetti,mineral water,meatballs,milk,chicken,eggs,whole wheat rice,french fries,,,,,,,,1,2018-08-14 13:21
dessert wine,ground beef,spaghetti,mineral water,salmon,champagne,,,,,,,,,,,,,,0,2018-12-04 0:29
champagne,,,,,,,,,,,,,,,,,,,1,2018-12-11 17:03
turkey,frozen vegetables,ground beef,mineral water,soup,avocado,salmon,cake,mint green tea,tea,low fat yogurt,,,,,,,,,0,2018-01-01 0:23
ham,,,,,,,,,,,,,,,,,,,1,2018-01-15 11:59
cookies,honey,,,,,,,,,,,,,,,,,,0,2018-07-24 11:07
chocolate,french fries,pasta,champagne,green tea,,,,,,,,,,,,,,,1,2018-05-08 18:37
spaghetti,french wine,fromage blanc,cereals,carrots,cottage cheese,yogurt cake,,,,,,,,,,,,,0,2018-10-30 13:26
tomatoes,mineral water,avocado,meatballs,eggs,cereals,,,,,,,,,,,,,,1,2018-12-12 3:33
spaghetti,mineral water,fromage blanc,honey,french fries,low fat yogurt,,,,,,,,,,,,,,0,2018-07-11 20:50
milk,salmon,,,,,,,,,,,,,,,,,,1,2018-07-11 20:59
ground beef,mineral water,eggs,,,,,,,,,,,,,,,,,0,2018-06-13 10:57
green tea,,,,,,,,,,,,,,,,,,,1,2018-05-23 21:50
butter,chocolate,french fries,,,,,,,,,,,,,,,,,0,2018-09-05 17:36
mineral water,avocado,meatballs,,,,,,,,,,,,,,,,,1,2018-04-20 0:34
escalope,,,,,,,,,,,,,,,,,,,0,2018-05-04 1:15
hot dogs,salad,,,,,,,,,,,,,,,,,,1,2018-05-04 18:47
escalope,,,,,,,,,,,,,,,,,,,0,2018-05-04 19:16
french fries,,,,,,,,,,,,,,,,,,,1,2018-05-04 20:05
chocolate,,,,,,,,,,,,,,,,,,,0,2018-05-07 22:06
turkey,spaghetti,barbecue sauce,french fries,fresh bread,,,,,,,,,,,,,,,1,2018-04-07 20:53
frozen vegetables,spaghetti,mineral water,milk,eggs,extra dark chocolate,cottage cheese,pancakes,low fat yogurt,,,,,,,,,,,0,2018-04-07 21:44
cookies,,,,,,,,,,,,,,,,,,,1,2018-04-14 18:27
shrimp,frozen vegetables,muffins,,,,,,,,,,,,,,,,,0,2018-06-09 19:18
soup,,,,,,,,,,,,,,,,,,,1,2018-06-09 20:36
shrimp,frozen vegetables,spaghetti,mineral water,chocolate,olive oil,pancakes,chicken,hot dogs,cottage cheese,fresh bread,green tea,,,,,,,,0,2018-05-19 18:09
shrimp,frozen vegetables,whole wheat rice,fresh bread,,,,,,,,,,,,,,,,1,2018-04-08 19:28
spaghetti,french fries,escalope,,,,,,,,,,,,,,,,,0,2018-05-13 19:29
chocolate,french fries,brownies,,,,,,,,,,,,,,,,,1,2018-05-16 0:43
chocolate,ground beef,pepper,spaghetti,salmon,body spray,,,,,,,,,,,,,,0,2018-04-13 17:01
brownies,,,,,,,,,,,,,,,,,,,1,2018-04-20 2:12
soup,body spray,,,,,,,,,,,,,,,,,,0,2018-12-14 21:25
oil,,,,,,,,,,,,,,,,,,,1,2018-02-01 23:16
whole wheat pasta,ground beef,tomato sauce,spaghetti,mineral water,soup,chicken,cereals,cottage cheese,brownies,green tea,,,,,,,,,0,2018-06-15 13:07
turkey,red wine,mineral water,chicken,hot dogs,,,,,,,,,,,,,,,1,2018-05-04 19:48
grated cheese,herb & pepper,salmon,vegetables mix,bramble,cooking oil,fresh bread,,,,,,,,,,,,,0,2018-10-26 23:58
frozen vegetables,ground beef,mineral water,eggs,chocolate,fresh bread,white wine,,,,,,,,,,,,,1,2018-09-14 23:18
turkey,ham,mineral water,blueberries,light cream,carrots,escalope,fresh bread,green tea,,,,,,,,,,,0,2018-04-23 20:39
strong cheese,strawberries,honey,,,,,,,,,,,,,,,,,1,2018-12-17 16:48
grated cheese,ground beef,pepper,chocolate,french fries,,,,,,,,,,,,,,,0,2018-10-22 12:51
shrimp,frozen vegetables,ground beef,spaghetti,mineral water,milk,almonds,french wine,strong cheese,clothes accessories,chocolate,low fat yogurt,,,,,,,,1,2018-04-14 3:29
escalope,champagne,,,,,,,,,,,,,,,,,,0,2018-06-16 23:06
cookies,,,,,,,,,,,,,,,,,,,1,2018-05-05 19:54
shrimp,frozen vegetables,avocado,flax seed,cooking oil,,,,,,,,,,,,,,,0,2018-04-15 9:06
spaghetti,honey,,,,,,,,,,,,,,,,,,1,2018-06-17 17:17
shrimp,ground beef,spaghetti,mineral water,olive oil,black tea,salmon,honey,light cream,cooking oil,extra dark chocolate,brownies,tomato juice,,,,,,,0,2018-06-17 20:39
mineral water,chicken,hot dogs,light mayo,,,,,,,,,,,,,,,,1,2018-12-06 13:50
french fries,frozen smoothie,body spray,light mayo,toothpaste,,,,,,,,,,,,,,,0,2018-01-10 2:05
spaghetti,,,,,,,,,,,,,,,,,,,1,2018-01-24 22:29
tomatoes,,,,,,,,,,,,,,,,,,,0,2018-04-10 17:54
cookies,,,,,,,,,,,,,,,,,,,1,2018-12-11 23:07
frozen vegetables,spaghetti,mineral water,soup,meatballs,milk,olive oil,chicken,eggs,cake,,,,,,,,,,0,2018-01-08 18:45
ground beef,pepper,spaghetti,cookies,,,,,,,,,,,,,,,,1,2018-07-17 2:42
spaghetti,mineral water,milk,eggs,low fat yogurt,,,,,,,,,,,,,,,0,2018-05-01 18:36
ground beef,spaghetti,milk,eggs,light cream,,,,,,,,,,,,,,,1,2018-04-18 1:27
chocolate,,,,,,,,,,,,,,,,,,,0,2018-12-19 17:01
mineral water,,,,,,,,,,,,,,,,,,,1,2018-01-16 23:28
ground beef,mineral water,blueberries,,,,,,,,,,,,,,,,,0,2018-07-13 19:24
frozen vegetables,tomatoes,spaghetti,salmon,muffins,whole wheat rice,cake,light cream,carrots,green tea,french fries,champagne,frozen smoothie,,,,,,,1,2018-07-13 19:41
chocolate,soup,avocado,chicken,cookies,light mayo,green tea,,,,,,,,,,,,,0,2018-07-13 20:09
rice,french fries,body spray,,,,,,,,,,,,,,,,,1,2018-07-20 13:38
spaghetti,avocado,light mayo,white wine,magazines,toothpaste,,,,,,,,,,,,,,0,2018-07-20 14:08
spaghetti,soup,milk,butter,whole wheat rice,chocolate,low fat yogurt,green tea,,,,,,,,,,,,1,2018-04-09 16:35
herb & pepper,,,,,,,,,,,,,,,,,,,0,2018-04-09 17:26
ground beef,,,,,,,,,,,,,,,,,,,1,2018-04-09 21:57
mineral water,salmon,green tea,,,,,,,,,,,,,,,,,0,2018-01-14 17:52
herb & pepper,spaghetti,,,,,,,,,,,,,,,,,,1,2018-08-05 20:29
energy drink,,,,,,,,,,,,,,,,,,,0,2018-07-12 19:09
hot dogs,,,,,,,,,,,,,,,,,,,1,2018-07-12 19:18
burgers,fresh tuna,parmesan cheese,spaghetti,chocolate,champagne,green tea,,,,,,,,,,,,,0,2018-12-11 3:19
frozen vegetables,vegetables mix,eggs,escalope,low fat yogurt,,,,,,,,,,,,,,,1,2018-12-11 22:16
cookies,,,,,,,,,,,,,,,,,,,0,2018-12-18 23:24
tomatoes,parmesan cheese,mineral water,milk,cider,whole wheat rice,gums,rice,carrots,escalope,low fat yogurt,mint,,,,,,,,1,2018-07-17 19:07
turkey,,,,,,,,,,,,,,,,,,,0,2018-07-17 20:25
spaghetti,,,,,,,,,,,,,,,,,,,1,2018-11-27 17:02
burgers,herb & pepper,shrimp,frozen vegetables,ground beef,spaghetti,mineral water,bacon,oil,extra dark chocolate,carrots,pancakes,low fat yogurt,,,,,,,0,2018-02-06 16:06
turkey,tomatoes,pepper,strong cheese,whole wheat rice,french fries,frozen smoothie,hot dogs,pancakes,babies food,green tea,,,,,,,,,1,2018-02-06 16:15
shrimp,mineral water,black tea,rice,cooking oil,chicken,chili,chocolate,,,,,,,,,,,,0,2018-05-07 22:00
chocolate,grated cheese,salmon,french fries,,,,,,,,,,,,,,,,1,2018-05-28 22:37
light cream,chicken,cereals,champagne,brownies,,,,,,,,,,,,,,,0,2018-05-28 23:09
extra dark chocolate,,,,,,,,,,,,,,,,,,,1,2018-04-14 21:59
pickles,frozen vegetables,tomatoes,spaghetti,mineral water,nonfat milk,cake,eggplant,melons,shampoo,tomato juice,mint,,,,,,,,0,2018-04-21 14:32
turkey,eggs,cooking oil,french fries,,,,,,,,,,,,,,,,1,2018-04-21 14:32
chocolate,soup,butter,chicken,cooking oil,green tea,hot dogs,brownies,white wine,,,,,,,,,,,0,2018-08-18 17:13
chocolate,spaghetti,mineral water,pancakes,oil,cooking oil,chicken,green tea,escalope,energy drink,light mayo,honey,,,,,,,,1,2018-12-01 14:14
burgers,herb & pepper,mineral water,cake,,,,,,,,,,,,,,,,0,2018-12-01 14:15
herb & pepper,spaghetti,cooking oil,french fries,,,,,,,,,,,,,,,,1,2018-12-01 16:22
mineral water,vegetables mix,yogurt cake,,,,,,,,,,,,,,,,,0,2018-12-15 15:02
burgers,spaghetti,,,,,,,,,,,,,,,,,,1,2018-12-15 16:17
spaghetti,mint,,,,,,,,,,,,,,,,,,0,2018-02-02 21:34
pepper,blueberries,,,,,,,,,,,,,,,,,,1,2018-01-05 17:05
burgers,ground beef,pepper,tomato sauce,spaghetti,butter,french wine,chicken,salmon,eggs,chocolate,french fries,escalope,mushroom cream sauce,,,,,,0,2018-06-09 0:08
turkey,burgers,frozen vegetables,oil,corn,carrots,chocolate,champagne,,,,,,,,,,,,1,2018-06-16 21:16
soda,cottage cheese,shampoo,,,,,,,,,,,,,,,,,0,2018-05-05 23:16
turkey,chutney,,,,,,,,,,,,,,,,,,1,2018-05-12 15:33
nonfat milk,,,,,,,,,,,,,,,,,,,0,2018-10-27 19:09
whole wheat pasta,mineral water,vegetables mix,green grapes,eggs,french fries,green tea,,,,,,,,,,,,,1,2018-08-19 19:23
pepper,milk,muffins,,,,,,,,,,,,,,,,,0,2018-12-02 16:47
herb & pepper,ground beef,tomato sauce,yams,olive oil,chicken,burger sauce,oil,cooking oil,chili,carrots,ham,eggplant,frozen smoothie,toothpaste,,,,,1,2018-12-23 17:49
ground beef,mineral water,gums,cereals,frozen smoothie,cookies,shallot,brownies,tomato juice,low fat yogurt,green tea,,,,,,,,,0,2018-02-03 22:02
french fries,,,,,,,,,,,,,,,,,,,1,2018-06-10 18:49
mineral water,black tea,mashed potato,,,,,,,,,,,,,,,,,0,2018-06-10 19:45
shrimp,chocolate,avocado,fromage blanc,honey,carrots,melons,shampoo,,,,,,,,,,,,1,2018-06-17 18:31
burgers,shrimp,mineral water,butter,strong cheese,salmon,tea,chocolate,frozen smoothie,,,,,,,,,,,0,2018-02-05 0:26
sandwich,,,,,,,,,,,,,,,,,,,1,2018-04-25 11:15
french fries,,,,,,,,,,,,,,,,,,,0,2018-04-13 22:13
soup,cereals,french fries,,,,,,,,,,,,,,,,,1,2018-05-27 20:50
mineral water,fromage blanc,bacon,cooking oil,barbecue sauce,cereals,green tea,chocolate,,,,,,,,,,,,0,2018-07-12 16:19
turkey,grated cheese,frozen vegetables,ground beef,spaghetti,mineral water,soup,meatballs,milk,green grapes,strawberries,,,,,,,,,1,2018-04-24 21:24
pancakes,,,,,,,,,,,,,,,,,,,0,2018-04-25 11:46
spaghetti,fromage blanc,tea,,,,,,,,,,,,,,,,,1,2018-04-09 13:03
green tea,,,,,,,,,,,,,,,,,,,0,2018-04-14 13:07
frozen vegetables,spaghetti,meatballs,chutney,chicken,frozen smoothie,escalope,pancakes,toothpaste,,,,,,,,,,,1,2018-04-14 13:07
herb & pepper,milk,cake,french fries,yogurt cake,,,,,,,,,,,,,,,0,2018-04-15 0:48
olive oil,pancakes,chocolate,french fries,,,,,,,,,,,,,,,,1,2018-04-15 0:49
frozen vegetables,tomatoes,spaghetti,meatballs,milk,olive oil,butter,cooking oil,chicken,brownies,,,,,,,,,,0,2018-06-17 14:53
butter,cookies,,,,,,,,,,,,,,,,,,1,2018-05-13 23:10
ground beef,gums,energy drink,,,,,,,,,,,,,,,,,0,2018-05-22 12:38
turkey,burgers,chocolate,avocado,cider,honey,cake,green tea,brownies,,,,,,,,,,,1,2018-06-06 16:54
tomatoes,spaghetti,mineral water,meatballs,milk,chicken,rice,frozen smoothie,shampoo,tomato juice,cauliflower,candy bars,,,,,,,,0,2018-06-06 22:03
tomatoes,black tea,,,,,,,,,,,,,,,,,,1,2018-06-06 22:08
olive oil,,,,,,,,,,,,,,,,,,,0,2018-12-21 1:00
cookies,,,,,,,,,,,,,,,,,,,1,2018-05-04 1:48
oil,,,,,,,,,,,,,,,,,,,0,2018-05-04 16:22
honey,escalope,,,,,,,,,,,,,,,,,,1,2018-05-04 16:49
french fries,energy drink,,,,,,,,,,,,,,,,,,0,2018-10-12 18:33
tomato juice,,,,,,,,,,,,,,,,,,,1,2018-10-12 22:08
escalope,,,,,,,,,,,,,,,,,,,0,2018-10-19 0:36
